Date,Bath Rugby,Bedford Blues,Bristol Rugby,Exeter Chiefs,Gloucester,Harlequins,Leeds Carnegie,Leicester Tigers,London Irish,London Scottish,London Welsh,Newcastle Falcons,Northampton Saints,Richmond,Rotherham Titans,Sale Sharks,Saracens,Wasps,West Hartlepool,Worcester Warriors
2005-03-03,1519.8218426938458,,,,1542.107545559718,1392.839602179527,1323.5375933961416,1638.4112414551284,1396.045384832365,,,1429.3784878385407,1460.8658144328992,,,1496.3890727862336,1417.5830680797535,1624.6881519449637,,1352.6940903204836
2005-03-17,1523.937992625754,,,,1532.3980410474692,1408.0059188174093,1331.9523617481466,1632.1590230149357,1388.7475084380742,,,1418.1662416848108,1473.6137283900512,,,1484.0900601066364,1430.222203386366,1630.2275410807645,,1343.787817548497
2005-03-31,1533.8639008210175,,,,1527.432754205489,1396.2623482800816,1340.3671301001516,1625.0439291338835,1381.4496320437834,,,1406.9539955310806,1486.3616423472033,,,1471.7910474270395,1438.514263829163,1637.6753917329534,,1334.8815447765107
2005-04-14,1543.7898090162807,,,,1522.4674673635086,1384.5187777427539,1350.6366733804994,1617.928835252831,1383.3552410127663,,,1388.3064389631313,1485.8057313642782,,,1474.6534794243285,1446.8063242719597,1645.1232423851422,,1342.2895304666263
2005-04-21,1540.525925344168,,,,1512.9336294146249,1377.115364433732,1360.906216660847,1616.3481370508223,1385.2608499817495,,,1389.2438987735318,1485.2498203813532,,,1477.5159114216171,1455.0983847147568,1647.3187505035446,,1349.697516156742
2005-04-28,1537.2620416720554,,,,1503.3997914657414,1369.7119511247106,1371.1757599411947,1614.7674388488133,1387.1664589507325,,,1390.1813585839325,1482.4132284583595,,,1480.3514110546917,1458.4662345897257,1645.5016158151411,,1357.1055018468578
2005-05-05,1533.9981579999426,,,,1493.8659535168576,1362.3085378156889,1372.2438693025363,1613.1867406468045,1385.332252125178,,,1391.118818394333,1479.5766365353659,,,1483.1869106877664,1461.8340844646946,1643.6844811267379,,1364.5134875369733
2005-05-12,1525.924088969614,,,,1495.8504005711702,1361.7190846024266,1373.311978663878,1605.4151253853674,1383.4980452996238,,,1385.5620920923534,1476.7400446123722,,,1486.022410320841,1465.2019343396637,1641.8673464383344,,1364.6855135184314
2005-05-19,1517.8500199392856,,,,1497.8348476254826,1361.1296313891646,1374.3800880252197,1597.6435101239306,1381.6638384740693,,,1380.005365790374,1473.9034526893788,,,1488.8579099539156,1468.5697842146326,1651.5346651996579,,1364.8575394998893
2005-09-08,1509.7759509089574,,1385.9205460038345,,1499.819294679795,1360.5401781759024,1375.4481973865613,1602.649278577865,1379.829631648515,,,1374.4486394883947,1471.0668607663852,,,1491.6934095869901,1471.9376340896015,1661.2019839609811,,1365.0295654813474
2005-09-15,1501.701881878629,,1387.6276565954727,,1501.8037417341075,1359.9507249626404,1369.1588719115143,1608.2623946312822,1377.9954248229606,,,1368.8919131864152,1468.2302688433915,,,1490.2118446356412,1475.3054839645704,1655.430191623849,,1379.6043544377883
2005-09-22,1507.1149964014323,,1389.3347671871106,,1511.828218122614,1359.3612717493781,1362.8695464364675,1613.8755106846993,1379.779626513153,,,1372.3967247954379,1465.3936769203979,,,1488.7302796842926,1461.6221827962718,1660.0752785804452,,1394.1791433942292
2005-09-29,1512.528110924236,,1377.7088894023677,,1521.8526945111207,1358.7718185361161,1355.0272376679109,1612.9385395455984,1381.5638282033456,,,1375.9015364044606,1465.0111111718477,,,1503.6226481741073,1447.9388816279734,1664.7203655370415,,1396.6206082425097
2005-10-20,1517.9412254470394,,1366.0830116176246,,1519.8722370408236,1358.182365322854,1346.090736448011,1612.0015684064974,1385.197670545471,,,1372.0761530037528,1464.6285454232975,,,1518.515016663922,1459.3292680815932,1658.7988230943174,,1399.0620730907904
2005-11-10,1508.6725327524578,,1368.7780152614653,,1517.8917795705265,1357.592912109592,1337.1542352281112,1607.1286653953753,1388.8315128875965,,,1368.2507696030452,1455.5299913559302,,,1526.407427754413,1470.719654535213,1652.8772806515935,,1414.9952699856296
2005-11-17,1499.4038400578759,,1371.473018905306,,1514.4039347521214,1357.0034588963297,1339.6049858674899,1602.2557623842533,1403.0445121450512,,,1364.4253862023374,1446.4314372885626,,,1534.299838844904,1475.9138034710732,1659.7801799190197,,1416.0158432497692
2005-11-24,1487.0055683260011,,1375.2364100076234,,1510.9160899337162,1356.4140056830674,1342.0557365068685,1598.8361245841215,1417.257511402506,,,1371.1530301837188,1431.6326478415604,,,1545.1175606538309,1481.1079524069332,1666.6830791864459,,1417.0364165139088
2005-12-01,1474.6072965941266,,1378.9998011099408,,1507.428245115311,,1344.3585066280505,1595.4164867839895,1419.1008813160458,,,1377.8806741651001,1416.833858394558,,,1540.3406585722146,1467.9912590383863,1659.6202849834335,,1417.9809422879696
2005-12-29,1474.698238431151,,1395.048341910419,,1507.262069924389,,1346.6612767492325,1589.9075708769938,1420.9442512295855,,,1390.5448660319628,1418.1795958846867,,,1535.5637564905985,1454.8745656698393,1652.5574907804212,,1418.9254680620304
